model_slug,N,T,layer,n_effective,n_censored,accuracy,q_mean,q_mean_ci_95,q_var,q_var_ci_95,q_abs_mean_exploratory,q_tail_mass,q_bimodality_bc,q_bimodality_dip,q_bimodality_dip_pval,ordered_rate,sg_label_rate,pm_rate,stagnation_after_move_rate,phase,q_count,hbar_norm_mean,hbar_norm_std
deepseek-r1-distill-llama-8b,6,0.5,layer_mid,25,0,0.0,0.04975316388741314,"[0.03282818497559827, 0.06913038482430767]",0.027237986621615078,"[0.019973053756968256, 0.0348288859305713]",0.11273955389845843,0.02666666666666667,0.3735206615129739,0.01690462912046267,0.874,0.0,0.6,0.28,0.08,spin_glass,300,6.579850102768387,3.9812740528432142
deepseek-r1-distill-llama-8b,6,0.6,layer_mid,25,0,0.0,0.043963544433495566,"[0.03123227193349375, 0.05836216475301425]",0.012922190381980829,"[0.009343118004030301, 0.017595584507664415]",0.08159238211671849,0.006666666666666667,0.4272029407496655,0.014838469393055036,0.956,0.0,0.28,0.52,0.16,undetermined,300,7.962268418477611,3.7771811209309645
deepseek-r1-distill-llama-8b,6,0.7,layer_mid,25,0,0.0,0.014853298072719874,"[0.000924897354033852, 0.030490763139355642]",0.01520625646878449,"[0.010308643214064994, 0.020567651929587694]",0.08203141105070837,0.01,0.3185475286228549,0.01597756038365109,0.934,0.0,0.48,0.52,0.0,undetermined,300,7.71817574258322,4.497359076470181
deepseek-r1-distill-llama-8b,6,0.8,layer_mid,25,0,0.0,0.033796598880099074,"[0.021947543189826287, 0.04733674418938644]",0.015283678530438927,"[0.011976091774025435, 0.019096831078458037]",0.08536228801937348,0.0,0.3986694330350268,0.012173702888514224,1.0,0.0,0.56,0.36,0.08,undetermined,300,7.063916444307938,4.386050369477031
deepseek-r1-distill-llama-8b,6,0.9,layer_mid,25,0,0.0,0.032708184682841784,"[0.018096874452981488, 0.047045666073890956]",0.01660420277222346,"[0.012622841595111194, 0.02058804472260311]",0.08595241064080912,0.013333333333333334,0.4901075117772512,0.01326897341129997,0.994,0.0,0.36,0.36,0.24,undetermined,300,7.777331802299333,4.294764915930079
deepseek-r1-distill-llama-8b,6,1.0,layer_mid,25,0,0.0,0.04762650478566406,"[0.0334424891624232, 0.061843443569113844]",0.01713882848976314,"[0.013762793021221569, 0.02072319718177694]",0.0969705444700108,0.0033333333333333335,0.3449099567757059,0.010202474062799827,1.0,0.0,0.56,0.28,0.12,undetermined,300,6.207231909135487,4.4625645747447145
deepseek-r1-distill-llama-8b,6,1.1,layer_mid,30,0,0.0,0.0791443868357025,"[0.06710915002344035, 0.09060200277400912]",0.0176571760695662,"[0.014947705479852339, 0.020547753866466727]",0.10438442285945959,0.011494252873563218,0.4584247650760689,0.011161525903228229,0.99,0.0,0.3,0.23333333333333334,0.3333333333333333,undetermined,435,5.7617232110704135,3.002431234321233
deepseek-r1-distill-llama-8b,6,1.2,layer_mid,30,0,0.0,0.026151789257391814,"[0.018570209122334088, 0.0337342409665709]",0.007473613400910644,"[0.005388307769588933, 0.009978697534884272]",0.052657567042123085,0.0022988505747126436,0.6115054540520036,0.011783558348395855,0.98,0.0,0.03333333333333333,0.7,0.23333333333333334,spin_glass,435,8.952059981752752,2.603487804913262
deepseek-r1-distill-llama-8b,6,1.3,layer_mid,30,0,0.0,0.015125293305135252,"[0.007759728720697534, 0.02252363611191045]",0.005893306741850969,"[0.004463462623717559, 0.007614703293441953]",0.053014567785131875,0.0,0.481462555157447,0.011443669508965054,0.994,0.0,0.0,0.8333333333333334,0.13333333333333333,paramagnetic,435,9.95382482171647,1.5698331388320785
deepseek-r1-distill-llama-8b,6,1.4,layer_mid,30,0,0.0,0.02251742022559928,"[0.014813630453081443, 0.0304518161082145]",0.007121291970910405,"[0.005662640008804998, 0.008676621170269407]",0.06277289036241455,0.0022988505747126436,0.4354284928712512,0.013497053785770582,0.916,0.0,0.0,0.9333333333333333,0.03333333333333333,paramagnetic,435,10.248218609823935,1.3404819345831431
deepseek-r1-distill-llama-8b,6,1.5,layer_mid,30,0,0.0,0.020956125315990518,"[0.014402602982372115, 0.027528391010480744]",0.004937616674881419,"[0.004009446353471725, 0.005972758403664902]",0.05523267834398296,0.0,0.35993972174271516,0.01336586618536622,0.91,0.0,0.0,0.9333333333333333,0.0,paramagnetic,435,10.324469431162903,0.8451572614812496
deepseek-r1-distill-llama-8b,6,1.8,layer_mid,30,0,0.0,0.035898248628620434,"[0.028190400748974845, 0.04382368843822099]",0.007128723975882471,"[0.006138179151448965, 0.00821578244617652]",0.07005973513790067,0.0,0.41531838487947786,0.01061052233670694,0.996,0.0,0.0,0.9333333333333333,0.0,paramagnetic,435,10.067028399103174,0.6822018120287229
deepseek-r1-distill-llama-8b,6,2.0,layer_mid,30,0,0.0,0.05353205305256862,"[0.04582426212037191, 0.06183405660030578]",0.006937915830336637,"[0.005743682403249147, 0.0082504396462233]",0.0732422064393431,0.0,0.3663871812823012,0.00995819401526384,1.0,0.0,0.0,0.9666666666666667,0.0,paramagnetic,435,9.893129335836196,0.6219215066498021
deepseek-r1-distill-llama-8b,6,2.5,layer_mid,30,0,0.0,0.022511474023568397,"[0.015716734424125595, 0.029599230799341555]",0.005268866321431041,"[0.0044091231239549175, 0.006235827553849406]",0.05517052529974614,0.0,0.4269361005918827,0.011206858413789973,0.992,0.0,0.0,0.9666666666666667,0.0,paramagnetic,435,10.547838391675123,0.8046536534465015
deepseek-r1-distill-llama-8b,6,3.0,layer_mid,30,0,0.0,0.03377290112636608,"[0.02711209287417768, 0.03939049710478939]",0.005146933916792785,"[0.00444864563022751, 0.005928662913181057]",0.059572892931707255,0.0,0.4359377225730149,0.012427230684273722,0.968,0.0,0.0,0.9,0.0,paramagnetic,435,10.198409954117748,0.6913767897104138
